"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","SubCategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@1Y8358","US01@@1Y8358","9500","10","1Y8358","","","","","","","","N","","","016050-0000-110","Q498@@016050-0000-110@@I","Q498","PELICAN PRODUCTS- CASES","I","13.4","EA","207.5","271.46","99","9945","US01","","","","C","","","1605AIR CARRY ON CASE BLACK","1605AIR CARRY ON CASE BLACK WITH PICK N PLUCK FOAM   866","19428132101","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","CASE","","US01@@13.4@@EA","","","","","A","Y","1","12/6/2017 11:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2GH862","US01@@2GH862","9500","10","2GH862","","","","","","","","N","","","IM2950-FOAM","Q498@@IM2950-FOAM@@","Q498","PELICAN PRODUCTS- CASES","","6.5","EA","97.5","125.48","99","9945","US01","","","","S","","","6PC REPLACEMENT FOAM SET FOR","6PC REPLACEMENT FOAM SET FOR IM2950 CASE","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@6.5@@EA","","","","","","Y","1","12/31/2017 15:09","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4U1246","US01@@4U1246","9500","10","4U1246","","","","","","","","N","","","1500-000-150","Q498@@1500-000-150@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","125.5","0","99","9945","US01","","","","S","","","1500 CASE ORANGE W/FOAM MIN QTY","1500 CASE ORANGE W/FOAM MIN QTY MIN QTY 4","19428006716","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","","Y","1","6/12/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T8073","US01@@4T8073","9500","10","4T8073","","","","","","","","N","","","1660-406-100","Q498@@1660-406-100@@","Q498","PELICAN PRODUCTS- CASES","","34.8","EA","216.5","0","99","9945","US01","","","","S","","","1665 DIVIDER SET","1665 DIVIDER SET FOR 1660 CASE","19428029081","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@34.8@@EA","","","","","","Y","1","10/11/2017 19:03","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GE6040","US01@@GE6040","9500","10","GE6040","","","","","","","","N","","","IM2875-00001","Q498@@IM2875-00001@@","Q498","PELICAN PRODUCTS- CASES","","26.22","EA","274.5","0","99","9960","US01","","","","B","","","IM2875 STORM HARD CASE BLACK","IM2875 STORM HARD CASE BLACK WITH FOAM 22.5X21.10X11.40","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@26.22@@EA","","","","","","Y","1","9/26/2017 1:25","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL5863","US01@@CL5863","9500","10","CL5863","","","","","","","","N","","","IM2370-00001","Q498@@IM2370-00001@@","Q498","PELICAN PRODUCTS- CASES","","8.05","EA","147","0","99","9990","US01","","","","S","","","IM2370 STORM LAPTOP HARD CASE","IM2370 STORM LAPTOP HARD CASE BLACK, 4PC FOAM SET 18.2X12.1X5.2","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@8.05@@EA","","","","","","Y","1","1/2/2018 15:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ5940","US01@@NZ5940","9500","10","NZ5940","","","","","","","","N","","","0S1000-0003-110","Q498@@0S1000-0003-110@@","Q498","PELICAN PRODUCTS- CASES","","7.32","EA","206","0","99","9920","US01","","","","C","","","S100 PROGEAR SPORT BACKPACK FOR","S100 PROGEAR SPORT BACKPACK FOR ULTRABK 15INLAPTOP 17INMACBOOK BLK","19428111878","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@7.32@@EA","","","","","","Y","1","8/7/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZM6048","US01@@ZM6048","9500","10","ZM6048","","","","","","","","N","","","1690-001-130","Q498@@1690-001-130@@I","Q498","PELICAN PRODUCTS- CASES","I","40","EA","356","0","99","9945","US01","","","","V","","","1690 TRANSPORT CASE NF OD GREEN","1690 TRANSPORT CASE NF OD GREEN NO FOAM 33X29X18   YY","19428067564","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","V","","","","","I","","","","","","99999","","","CASE","","US01@@40@@EA","","","","N","A","Y","1","7/20/2017 12:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL3795","US01@@CL3795","9500","10","CL3795","","","","","","","","N","","","1660-020-110","Q498@@1660-020-110@@","Q498","PELICAN PRODUCTS- CASES","","45","EA","354","0","22","2250","US01","","","","B","","","1660 HARD CASE BLACK WITH FOAM","1660 HARD CASE BLACK WITH FOAM W/WHEELS 28.2X19.66X17.63","19428087821","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","ACCS","","US01@@45@@EA","","","","","","Y","1","6/15/2017 19:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL4287","US01@@CL4287","9500","10","CL4287","","","","","","","","N","","","1470-000-110","Q498@@1470-000-110@@","Q498","PELICAN PRODUCTS- CASES","","5.5","EA","123.5","0","99","9960","US01","","","","C","","","1470 HARD CASE BLACK WITH FOAM","1470 HARD CASE BLACK WITH FOAM W/LOCKS 15.62X10.43X3.75","19428008857","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@5.5@@EA","","","","","","Y","1","11/26/2017 9:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@TW9388","US01@@TW9388","9500","10","TW9388","","","","","","","","N","","","1440-005-240","Q498@@1440-005-240@@","Q498","PELICAN PRODUCTS- CASES","","18.95","EA","247","0","99","9945","US01","","","","S","","","1447 TOP LOAD HARD CASE YELLOW","1447 TOP LOAD HARD CASE YELLOW PADDED DIVIDERS LID ORGANIZER","19428064969","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@18.95@@EA","","","","","","Y","1","6/12/2017 11:50","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32645","US01@@V32645","9500","10","V32645","","","","","","","","N","","","1440-005-110","Q498@@1440-005-110@@","Q498","PELICAN PRODUCTS- CASES","","18.5","EA","247","0","99","9960","US01","","","","S","","","1447 TOP LOAD HARD CASE BLACK","1447 TOP LOAD HARD CASE BLACK PADDED DIVIDERS, LID ORANIZER","19428060602","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@18.5@@EA","","","","","","Y","1","1/8/2018 14:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YP4701","US01@@YP4701","9500","10","YP4701","","","","","","","","N","","","1400-000-150","Q498@@1400-000-150@@","Q498","PELICAN PRODUCTS- CASES","","4.9","EA","85.75","0","99","9945","US01","","","","C","","","1400 HARD CASE ORANGE WITH FOAM","1400 HARD CASE ORANGE WITH FOAM 11.81X8.875X5.18 PICK N PLUCK","19428016357","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@4.9@@EA","","","","","","Y","1","7/25/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ4748","US01@@NZ4748","9500","10","NZ4748","","","","","","","","N","","","0955-010-110","Q498@@0955-010-110@@","Q498","PELICAN PRODUCTS- CASES","","0.1","EA","20.75","0","99","9960","US01","","","","C","","","0955 SPORT WALLET BLACK","0955 SPORT WALLET BLACK WATER RESISTANT","19428111717","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.1@@EA","","","","","","Y","1","7/28/2017 5:51","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32615","US01@@V32615","9500","10","V32615","","","","","","","","N","","","1010-027-100","Q498@@1010-027-100@@","Q498","PELICAN PRODUCTS- CASES","","0.51","EA","11.75","0","99","9995","US01","","","","C","","","1010 MICRO CASE YELLOW CLEAR","1010 MICRO CASE YELLOW CLEAR LID WITH LINER 4.37X2.87X1.68","19428079284","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.51@@EA","","","","","","Y","1","9/28/2017 17:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AP814","US01@@1AP814","9500","10","1AP814","","","","","","","","N","","","016500-0040-130","Q498@@016500-0040-130@@","Q498","PELICAN PRODUCTS- CASES","","29.38","EA","292.5","0","99","9945","US01","","","","S","","","1654 HARD CASE W/ DIVIDERS","1654 HARD CASE W/ DIVIDERS OD GREEN 28.57X17.52X10.62","19428152819","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@29.38@@EA","","","","","","Y","1","10/26/2017 19:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T8253","US01@@4T8253","9500","10","4T8253","","","","","","","","N","","","IM3100-00001","Q498@@IM3100-00001@@","Q498","PELICAN PRODUCTS- CASES","","19.65","EA","219.5","0","99","9945","US01","","","","S","","","IM3100 STORM HARD CASE BLACK","IM3100 STORM HARD CASE BLACK W/ FOAM 39.8 X 16.5 X 6.7IN","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@19.65@@EA","","","","","","Y","1","7/25/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T7121","US01@@4T7121","9500","10","4T7121","","","","","","","","N","","","1620-400-000","Q498@@1620-400-000@@","Q498","PELICAN PRODUCTS- CASES","","6.95","EA","88.75","0","99","9945","US01","","","","C","","","1621 6PC REPLACEMENT FOAM SET","1621 6PC REPLACEMENT FOAM SET FOR 1620 CASE","19428007010","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","ACCS","","US01@@6.95@@EA","","","","","","Y","1","1/4/2018 13:11","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y7619","US01@@1Y7619","9500","10","1Y7619","","","","","","","","N","","","C018917","Q498@@C018917@@I","Q498","PELICAN PRODUCTS- CASES","I","15.75","EA","269","0","99","9945","US01","","","","G","","","PARAGON ONLY 1600 CASE","PARAGON ONLY 1600 CASE W/ CUSTOM FOAM","19428016807","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","CASE","","US01@@15.75@@EA","","","","","A","Y","1","8/16/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T8012","US01@@4T8012","9500","10","4T8012","","","","","","","","N","","","IM3075-DIV","Q498@@IM3075-DIV@@","Q498","PELICAN PRODUCTS- CASES","","15.9","EA","220","0","99","9945","US01","","","","S","","","DIVIDER SET FOR IM3075","DIVIDER SET FOR IM3075 STORM CASE","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@15.9@@EA","","","","","","Y","1","6/12/2017 12:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8279","US01@@1Y8279","9500","10","1Y8279","","","","","","","","N","","","1560-000-240","Q498@@1560-000-240@@","Q498","PELICAN PRODUCTS- CASES","","18.5","EA","192.5","0","99","9945","US01","","","","S","","","1560 HARD CASE WITH FOAM","1560 HARD CASE WITH FOAM YELLOW 22.1X17.9X10.4","19428049805","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@18.5@@EA","","","","","","Y","1","6/12/2017 11:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YP5981","US01@@YP5981","9500","10","YP5981","","","","","","","","N","","","IM3220-30000","Q498@@IM3220-30000@@","Q498","PELICAN PRODUCTS- CASES","","22.7","EA","250","0","99","9945","US01","","","","S","","","PELICAN IM3220 STORM CASE NF","PELICAN IM3220 STORM CASE NF OD GREEN NO FOAM 44INX14INX8.5IN","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@22.7@@EA","","","","","","Y","1","6/12/2017 12:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@UW2423","US01@@UW2423","9500","10","UW2423","","","","","","","","N","","","1660-021-110","Q498@@1660-021-110@@I","Q498","PELICAN PRODUCTS- CASES","I","37.05","EA","322.5","0","99","9945","US01","","","","S","","","1660NF HARD CASE BLACK","1660NF HARD CASE BLACK NO FOAM YY","19428087913","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","CASE","","US01@@37.05@@EA","","","","","A","Y","1","6/30/2017 12:08","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DQ2254","US01@@DQ2254","9500","10","DQ2254","","","","","","","","N","","","1630-400-000","Q498@@1630-400-000@@","Q498","PELICAN PRODUCTS- CASES","","8.55","EA","118.5","0","99","9960","US01","","","","C","","","1631 REPLACEMENT FOAM SET 5PCS","1631 REPLACEMENT FOAM SET 5PCS FOR 1630 TRANSPORT CASE","19428065997","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@8.55@@EA","","","","","","Y","1","1/8/2018 14:35","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ5370","US01@@NZ5370","9500","10","NZ5370","","","","","","","","N","","","1550-005-110","Q498@@1550-005-110@@","Q498","PELICAN PRODUCTS- CASES","","14.6","EA","262.5","0","22","2250","US01","","","","S","","","1550EMS MEDICAL CASE WITH LID","1550EMS MEDICAL CASE WITH LID ORGANIZER & DIVIDERS BLACK","19428063399","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@14.6@@EA","","","","","","Y","1","9/7/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@VQ9718","US01@@VQ9718","9500","10","VQ9718","","","","","","","","N","","","1550-000-150","Q498@@1550-000-150@@","Q498","PELICAN PRODUCTS- CASES","","12.75","EA","155.5","0","99","9945","US01","","","","S","","","1550 HARD CASE ORANGE W/ FOAM","1550 HARD CASE ORANGE W/ FOAM & WITH LINER","19428001681","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@12.75@@EA","","","","","","Y","1","1/2/2018 15:50","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32652","US01@@V32652","9500","10","V32652","","","","","","","","N","","","1510-000-110","Q498@@1510-000-110@@","Q498","PELICAN PRODUCTS- CASES","","14.45","EA","179.5","0","99","9960","US01","","","","B","","","1510 CARRY-ON HARD CASE BK FOAM","1510 CARRY-ON HARD CASE BK FOAM 19.75X11X7.6 PICK N PLUCK FOAM","19428037147","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@14.45@@EA","","","","","","Y","1","6/12/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KV9693","US01@@KV9693","9500","10","KV9693","","","","","","","","N","","","1500-518-000","Q498@@1500-518-000@@","Q498","PELICAN PRODUCTS- CASES","","0.15","EA","12.5","0","99","9995","US01","","","","C","","","1506TSA PELILOCK FOR CASE","1506TSA PELILOCK FOR CASE PELICAN STORM OR HARDIGG TRUNK","19428093099","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.15@@EA","","","","","","Y","1","12/31/2017 9:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GE6038","US01@@GE6038","9500","10","GE6038","","","","","","","","N","","","1460-000-110","Q498@@1460-000-110@@","Q498","PELICAN PRODUCTS- CASES","","11.95","EA","183.5","0","99","9960","US01","","","","C","","","1460 HARD CASE BLACK WITH FOAM","1460 HARD CASE BLACK WITH FOAM 18.54X9.92X10.92 PICK N PLUCK","19428096892","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@11.95@@EA","","","","","","Y","1","12/31/2017 9:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8437","US01@@ZH8437","9500","10","ZH8437","","","","","","","","N","","","1450-000-180","Q498@@1450-000-180@@","Q498","PELICAN PRODUCTS- CASES","","7.75","EA","102.5","0","99","9945","US01","","","","S","","","1450 HARD CASE SILVER W/ FOAM","1450 HARD CASE SILVER W/ FOAM 14.62X10.18X6 PICK N PLUCK FOAM","19428011840","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@7.75@@EA","","","","","","Y","1","10/2/2017 13:51","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GE5398","US01@@GE5398","9500","10","GE5398","","","","","","","","N","","","1150-000-150","Q498@@1150-000-150@@","Q498","PELICAN PRODUCTS- CASES","","2.05","EA","34","0","99","9960","US01","","","","C","","","1150 HARD CASE ORANGE WITH FOAM","1150 HARD CASE ORANGE WITH FOAM 8.18X5.68X3.62 PICK N PLUCK","19428016654","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@2.05@@EA","","","","","","Y","1","7/12/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ4747","US01@@NZ4747","9500","10","NZ4747","","","","","","","","N","","","1070-006-110","Q498@@1070-006-110@@","Q498","PELICAN PRODUCTS- CASES","","2.2","EA","48.75","0","99","9960","US01","","","","C","","","P1075 PISTOL & ACCESSORY CASE","P1075 PISTOL & ACCESSORY CASE BLACK PICK N PLUCK FOAM STRAP","19428113261","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@2.2@@EA","","","","","","Y","1","11/9/2017 3:24","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KV9536","US01@@KV9536","9500","10","KV9536","","","","","","","","N","","","0940-015-110","Q498@@0940-015-110@@","Q498","PELICAN PRODUCTS- CASES","","0.3","EA","19.25","0","2","291","US01","","","","B","","","0945 CF MEMORY HARD CASE","0945 CF MEMORY HARD CASE 6 COMPACT FLASH/MICRO DRIVE CARDS","19428107284","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@.3@@EA","","","","","","Y","1","9/4/2017 5:36","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8331","US01@@ZH8331","9500","10","ZH8331","","","","","","","","N","","","0550-400-000","Q498@@0550-400-000@@","Q498","PELICAN PRODUCTS- CASES","","26","EA","383.5","0","99","9945","US01","","","","S","","","0551 6PC REPLACEMENT FOAM SET","0551 6PC REPLACEMENT FOAM SET FOR 0550 CASE      P","19428102647","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@26@@EA","","","","","","Y","1","12/12/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32636","US01@@V32636","9500","10","V32636","","","","","","","","N","","","1060-026-100","Q498@@1060-026-100@@","Q498","PELICAN PRODUCTS- CASES","","0.95","EA","21.75","0","99","9995","US01","","","","C","","","1060 MICRO CASE BLUE CLEAR LID","1060 MICRO CASE BLUE CLEAR LID LINER 8.25X4.25X2.25","19428084073","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.95@@EA","","","","","","Y","1","9/1/2017 13:41","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32633","US01@@V32633","9500","10","V32633","","","","","","","","N","","","1050-026-100","Q498@@1050-026-100@@","Q498","PELICAN PRODUCTS- CASES","","0.8","EA","18","0","99","9995","US01","","","","C","","","1050 MICRO CASE BLUE CLEAR LID","1050 MICRO CASE BLUE CLEAR LID LINER 6.31X3.68X2.75","19428082772","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.8@@EA","","","","","","Y","1","6/12/2017 11:48","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@BV9060","US01@@BV9060","9500","10","BV9060","","","","","","","","N","","","1015-015-100","Q498@@1015-015-100@@","Q498","PELICAN PRODUCTS- CASES","","0.5","EA","26.5","0","99","9995","US01","","","","C","","","I1015 MICRO CASE BLK CLEAR LID","I1015 MICRO CASE BLK CLEAR LID IPOD AND SMARTPHONE W/LINE OUT","19428092672","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.5@@EA","","","","","","Y","1","9/12/2017 17:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AP815","US01@@1AP815","9500","10","1AP815","","","","","","","","N","","","016500-0040-110","Q498@@016500-0040-110@@","Q498","PELICAN PRODUCTS- CASES","","30","EA","355.5","0","99","9945","US01","","","","S","","","1654 HARD CASE BLACK DIVIDERS","1654 HARD CASE BLACK DIVIDERS 28.57X17.52X10.62","19428152628","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@30@@EA","","","","","","Y","1","10/20/2017 9:36","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4U0179","US01@@4U0179","9500","10","4U0179","","","","","","","","N","","","1500-000-130","Q498@@1500-000-130@@","Q498","PELICAN PRODUCTS- CASES","","9.2","EA","127.5","0","99","9945","US01","","","","S","","","1500 CASE OD GREEN W/ LINER","1500 CASE OD GREEN W/ LINER AND FOAM","19428055950","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@9.2@@EA","","","","","","Y","1","6/12/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T8859","US01@@4T8859","9500","10","4T8859","","","","","","","","N","","","IM2950-CUSTOM FOAM","Q498@@IM2950-CUSTOM FOAM@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","66.75","0","99","9945","US01","","","","S","","","CUSTOM FOAM INSERT FOR IM2950","CUSTOM FOAM INSERT FOR IM2950 CASE FOR MVP NETWORKING","","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@0@@EA","","","","","","Y","1","6/12/2017 11:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AP492","US01@@1AP492","9500","10","1AP492","","","","","","","","N","","","IM2720-00000","Q498@@IM2720-00000@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","197","0","99","9945","US01","","","","S","","","IM2720 STORM HARD CASE BLACK","IM2720 STORM HARD CASE BLACK NO FOAM","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","","Y","1","7/20/2017 12:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V0808","US01@@1V0808","9500","10","1V0808","","","","","","","","N","","","1650-020-130","Q498@@1650-020-130@@I","Q498","PELICAN PRODUCTS- CASES","I","30.5","EA","270.5","0","99","9945","US01","","","","C","","","1650 HARD CASE W/ FOAM OD GREEN","1650 HARD CASE W/ FOAM OD GREEN CONTACT BUYER FOR MORE INFO","19428087517","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","CASE","","US01@@30.5@@EA","","","","","A","Y","1","7/30/2017 19:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AQ286","US01@@1AQ286","9500","10","1AQ286","","","","","","","","N","","","015100-0070-110","Q498@@015100-0070-110@@","Q498","PELICAN PRODUCTS- CASES","","15.45","EA","257.5","0","99","9945","US01","","","","S","","","1510SC CASE WITH LINE","1510SC CASE WITH LINE AND DIVIDER LOC LID ORG BLK","19428153038","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@15.45@@EA","","","","","","Y","1","12/4/2017 15:20","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZM6146","US01@@ZM6146","9500","10","ZM6146","","","","","","","","N","","","1640-403-000","Q498@@1640-403-000@@","Q498","PELICAN PRODUCTS- CASES","","8.2","EA","92.75","0","99","9945","US01","","","","S","","","3PC 1642 DIE CUT FOAM","3PC 1642 DIE CUT FOAM","19428061340","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@8.2@@EA","","","","","","Y","1","6/12/2017 11:55","1/18/2018 17:39","0","1","","","","","","0","N",""
