"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@8W8498","US01@@8W8498","9500","10","8W8498","","","","","","","","N","","","MP992LL/A","U588@@MP992LL/A@@","U588","APPLE IPHONE","","0.7716","EA","507.5","0","04","0441","US01","","","","S","","","IPHONE SE GOLD 128GB TMOBILE","IPHONE SE GOLD 128GB TMOBILE ORDER CASE PK10","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.7716@@EA","","","","","","Y","1","10/10/2017 13:54","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8X6978","US01@@8X6978","9500","10","8X6978","","","","","","","","N","","","Z0R7","9275@@Z0R7@@","9275","APPLE CTO SYSTEMS","","50","EA","1438","0","00","0001","US01","","","","X","","","CTO MAC MINI 3.0GHZ I7","CTO MAC MINI 3.0GHZ I7 16GB 1TB FUSION DRIVE","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","7/5/2017 19:07","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7378","US01@@9V7378","9500","10","9V7378","","","","","","","","N","","","MQ082ZM/A","U589@@MQ082ZM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.45","EA","45.75","0","99","9920","US01","","","","B","","","SMART COVER FOR 10.5IN IPAD PRO","SMART COVER FOR 10.5IN IPAD PRO CHARCOAL GRAY","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@.45@@EA","","","","","","Y","1","1/18/2018 17:33","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7374","US01@@9V7374","9500","10","9V7374","","","","","","","","N","","","MPV62ZM/A","U589@@MPV62ZM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.9","EA","73","0","99","9920","US01","","","","B","","","LEATHER SMART COVER FOR 12.9IN","LEATHER SMART COVER FOR 12.9IN IPAD PRO BLACK","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@.9@@EA","","","","","","Y","1","1/18/2018 17:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7371","US01@@9V7371","9500","10","9V7371","","","","","","","","N","","","MQ0H2ZM/A","U589@@MQ0H2ZM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.7","EA","55","0","99","9920","US01","","","","C","","","SMART COVER FOR 12.9IN IPAD PRO","SMART COVER FOR 12.9IN IPAD PRO WHITE","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.7@@EA","","","","","","Y","1","1/18/2018 17:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8D8740","US01@@8D8740","9500","10","8D8740","","","","","","","","N","","","MMEF2AM/A","U589@@MMEF2AM/A@@C","U589","APPLE WIRELESS ACCESSORIES","C","0.4","EA","144","159","99","9930","US01","","","","A","","","AIRPODS","AIRPODS .","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","WRLS","","US01@@.4@@EA","","","","","","Y","1","1/17/2018 20:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E3353","US01@@6E3353","9500","10","INF","","","","","","","","N","","","MP582LL/A","064Y@@MP582LL/A@@","064Y","BEATS BY DRE - APPLE","","1.85","EA","225.5","299.95","99","9930","US01","","","","A","","","BEATS SOLO3 WL ON-EAR","BEATS SOLO3 WL ON-EAR HEADPHONES BLACK","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","WRLS","","US01@@1.85@@EA","","","","","","Y","1","12/7/2017 6:41","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA842","US01@@2FA842","9500","10","2FA842","","","","","","","","N","","","MQK22LL/A","065Y@@MQK22LL/A@@","065Y","APPLE WATCH","","1.25","EA","455.5","0","99","9930","US01","","","","A","","","WATCH S3 CELL 42MM SP GRAY ALUM","WATCH S3 CELL 42MM SP GRAY ALUM BLACK SPORT BAND","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","ACCS","","US01@@1.25@@EA","","","","","","Y","1","1/5/2018 1:19","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA833","US01@@2FA833","9500","10","2FA833","","","","","","","","N","","","MQJN2LL/A","065Y@@MQJN2LL/A@@C","065Y","APPLE WATCH","C","1.25","EA","424","0","99","9930","US01","","","","A","","","WATCH S3 CELL 38MM SILVER ALUM","WATCH S3 CELL 38MM SILVER ALUM FOG SPORT BAND","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","ACCS","","US01@@1.25@@EA","","","","","","Y","1","1/5/2018 1:19","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1F4866","US01@@1F4866","9500","10","1F4866","","","","","","","","N","","","MKN52LL/A","7641@@MKN52LL/A@@","7641","APPLE IPODS AND APPLE TV","","0.3","EA","159","0","08","0861","US01","","","","V","","","IPOD NANO 16GB SPACE GRAY","IPOD NANO 16GB SPACE GRAY *EOL 7/27/17  *NO RETURNS","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","V","","","","","","","","","","","99999","","","PERP","","US01@@.3@@EA","","","","","","Y","1","12/31/2017 15:14","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1A7946","US01@@1A7946","9500","10","1A7946","","","","","","","","N","","","Z0R6","9275@@Z0R6@@","9275","APPLE CTO SYSTEMS","","50","EA","883","0","00","0001","US01","","","","X","","","CTO MAC MINI 1.4GHZ I5","CTO MAC MINI 1.4GHZ I5 8GB RAM 1TB FUSION","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2U1292","US01@@2U1292","9500","10","2U1292","","","","","","","","N","","","Z0SC","9275@@Z0SC@@","9275","APPLE CTO SYSTEMS","","50","EA","3237","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 3.3GHZ I5 32GB","CTO IMAC 27IN 5K 3.3GHZ I5 32GB 256GB FLASH M395X MAGIC MOUSE & KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2U1265","US01@@2U1265","9500","10","2U1265","","","","","","","","N","","","Z0SC","9275@@Z0SC@@","9275","APPLE CTO SYSTEMS","","50","EA","2568","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 3.3GHZ I5 16GB","CTO IMAC 27IN 5K 3.3GHZ I5 16GB 2TB FUSION M395 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V7465","US01@@1V7465","9500","10","1V7465","","","","","","","","N","","","MLN12LL/A","U756@@MLN12LL/A@@","U756","APPLE IPADS","","1.5","EA","719","0","00","0011","US01","","","","E","","","IPAD PRO 9.7IN 256GB WIFI GOLD","IPAD PRO 9.7IN 256GB WIFI GOLD IOS10 *EOL 6/5/17  *NO RETURNS","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","SYST","","US01@@1.5@@EA","","","","","","Y","1","10/24/2017 21:08","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V7333","US01@@1V7333","9500","10","1V7333","","","","","","","","N","","","MKW32LL/A","U588@@MKW32LL/A@@","U588","APPLE IPHONE","","0.5","EA","726","0","4","441","US01","","","","S","","","IPHONE 6S PLUS ROSE GOLD 128GB","IPHONE 6S PLUS ROSE GOLD 128GB SPRINT MUST BUY CASE OF 10","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.5@@EA","","","","","","Y","1","10/10/2017 13:49","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V7331","US01@@1V7331","9500","10","1V7331","","","","","","","","N","","","MKW12LL/A","U588@@MKW12LL/A@@","U588","APPLE IPHONE","","0.5","EA","726","0","4","441","US01","","","","S","","","IPHONE 6S PLUS SILVER 128GB","IPHONE 6S PLUS SILVER 128GB SPRINT MUST BUY CASE OF 10","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.5@@EA","","","","","","Y","1","10/10/2017 13:48","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2U1599","US01@@2U1599","9500","10","2U1599","","","","","","","","N","","","Z0SD","9275@@Z0SD@@","9275","APPLE CTO SYSTEMS","","50","EA","3185","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 4.0GHZ I7 32GB","CTO IMAC 27IN 5K 4.0GHZ I7 32GB 2TB FUSION M390 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2U1598","US01@@2U1598","9500","10","2U1598","","","","","","","","N","","","Z0SD","9275@@Z0SD@@","9275","APPLE CTO SYSTEMS","","50","EA","2980","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 4.0GHZ I7 32GB","CTO IMAC 27IN 5K 4.0GHZ I7 32GB 1TB FUSION M390 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9W9804","US01@@9W9804","9500","10","9W9804","","","","","","","","N","","","Z0U2","9275@@Z0U2@@","9275","APPLE CTO SYSTEMS","","0","EA","2004","0","00","0011","US01","","","","X","","","CTO MACBOOK 12IN 1.4G I7 16GB","CTO MACBOOK 12IN 1.4G I7 16GB RAM 512GB FLASH GOLD","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7360","US01@@9V7360","9500","10","9V7360","","","","","","","","N","","","3D140LL/A","U756@@3D140LL/A@@","U756","APPLE IPADS","","4","EA","697","0","00","0011","US01","","","","S","","","DEMO IPAD PRO 10.5IN CELL 64GB","DEMO IPAD PRO 10.5IN CELL 64GB GOLD - *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@4@@EA","","","","","","Y","1","10/24/2017 21:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA442","US01@@2FA442","9500","10","2FA442","","","","","","","","N","","","MQ572LL/A","064Y@@MQ572LL/A@@","064Y","BEATS BY DRE - APPLE","","2.45","EA","259.5","0","99","9930","US01","","","","A","","","BEATS STUDIO3 WRLS WHITE","BEATS STUDIO3 WRLS WHITE OVER-EAR HEADPHONES","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","WRLS","","US01@@2.45@@EA","","","","","","Y","1","12/31/2017 15:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DM1366","US01@@DM1366","9500","10","DM1366","","","","","","","","N","","","MC252LL/B","1520@@MC252LL/B@@","1520","APPLE OPTIONS","","0.5","EA","23.5","49","12","1221","US01","","","","V","","","APPLECARE FOR APPLE TV","APPLECARE FOR APPLE TV *EOL 8/10/2017","8.86E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","V","","","","","","","","","","","99999","","","SVCS","","US01@@.5@@EA","","","","","","Y","1","1/11/2018 16:26","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0372","US01@@9Z0372","9500","10","9Z0372","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2671","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 16GB 256GB FLASH 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0368","US01@@9Z0368","9500","10","9Z0368","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","3082","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 8GB 1TB FLASH 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0386","US01@@9Z0386","9500","10","9Z0386","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","4521","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 64GB 1TB FLASH 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0397","US01@@9Z0397","9500","10","9Z0397","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2597","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.5GHZ I5","CTO 27IN IMAC 5K 3.5GHZ I5 16GB 512GB FLASH 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0376","US01@@9Z0376","9500","10","9Z0376","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","3185","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 32GB 2TB FUSION 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0375","US01@@9Z0375","9500","10","9Z0375","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","2980","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 32GB 1TB FUSION 575 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0460","US01@@9Z0460","9500","10","9Z0460","","","","","","","","N","","","Z0TR00043","9275@@Z0TR00043@@","9275","APPLE CTO SYSTEMS","","0","EA","2877","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 16GB 3TB FUSION 580 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","9/6/2017 1:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0430","US01@@9Z0430","9500","10","9Z0430","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","4036","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 4.2GHZ I7","CTO 27IN IMAC 5K 4.2GHZ I7 64GB 2TB FUSION 575 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0223","US01@@9Z0223","9500","10","9Z0223","","","","","","","","N","","","Z0TH","9275@@Z0TH@@","9275","APPLE CTO SYSTEMS","","0","EA","1438","0","00","0001","US01","","","","X","","","CTO 21.5IN IMAC 2.3GHZ I5 16GB","CTO 21.5IN IMAC 2.3GHZ I5 16GB 1TB FUSION 640 MAGIC MOUSE & KEYB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0338","US01@@9Z0338","9500","10","9Z0338","","","","","","","","N","","","Z0TP","9275@@Z0TP@@","9275","APPLE CTO SYSTEMS","","0","EA","2803","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.4GHZ I5","CTO 27IN IMAC 5K 3.4GHZ I5 32GB 512GB FLASH 570 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0323","US01@@9Z0323","9500","10","9Z0323","","","","","","","","N","","","Z0TP","9275@@Z0TP@@","9275","APPLE CTO SYSTEMS","","0","EA","2774","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.4GHZ I5","CTO 27IN IMAC 5K 3.4GHZ I5 32GB 512GB FLASH 570 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0321","US01@@9Z0321","9500","10","9Z0321","","","","","","","","N","","","Z0TP","9275@@Z0TP@@","9275","APPLE CTO SYSTEMS","","0","EA","2671","0","00","0001","US01","","","","X","","","CTO 27IN IMAC 5K 3.4GHZ I5","CTO 27IN IMAC 5K 3.4GHZ I5 32GB 2TB FUSION 570 MM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9Z0297","US01@@9Z0297","9500","10","9Z0297","","","","","","","","N","","","Z0TL","9275@@Z0TL@@","9275","APPLE CTO SYSTEMS","","0","EA","2494","0","00","0001","US01","","","","X","","","CTO 21.5IN IMAC 4K 3.4GHZ I5","CTO 21.5IN IMAC 4K 3.4GHZ I5 32GB 512GB FLASH 560 MM NUM KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","7/17/2017 18:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E3427","US01@@6E3427","9500","10","INF","","","","","","","","N","","","MN3A2LL/A","U588@@MN3A2LL/A@@","U588","APPLE IPHONE","","2","EA","614","0","04","0441","US01","","","","S","","","IPHONE 6S PLUS GOLD 32GB","IPHONE 6S PLUS GOLD 32GB VERIZON MUST BUY CASE OF 10","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@2@@EA","","","","","","Y","1","10/24/2017 2:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E3354","US01@@6E3354","9500","10","INF","","","","","","","","N","","","ML8V2LL/A","064Y@@ML8V2LL/A@@","064Y","BEATS BY DRE - APPLE","","0.75","EA","149","199.95","99","9930","US01","","","","A","","","POWERBEATS3 WRLS EARPHONES","POWERBEATS3 WRLS EARPHONES BLACK","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","WRLS","","US01@@.75@@EA","","","","","","Y","1","12/1/2017 9:38","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@QC3532","US01@@QC3532","9500","10","QC3532","","","","","","","","N","","","MD810LL/A","U589@@MD810LL/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.1","EA","17.75","19","99","9995","US01","","","","A","","","APPLE 5W USB POWER ADAPTER FOR","APPLE 5W USB POWER ADAPTER FOR ALL IPHONE AND IPOD MODELS","8.86E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","ACCS","","US01@@.1@@EA","","","","","","Y","1","1/6/2018 1:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1X5695","US01@@1X5695","9500","10","1X5695","","","","","","","","N","","","Z0SC","9275@@Z0SC@@","9275","APPLE CTO SYSTEMS","","50","EA","2466","0","00","0001","US01","","","","X","","","CTO IMAC 27IN 5K 3.3GHZ I5 8GB","CTO IMAC 27IN 5K 3.3GHZ I5 8GB 3TB FUSION M395 MAGIC MOUSE AND KB","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","5/18/2017 1:22","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0622","US01@@7Y0622","9500","10","7Y0622","","","","","","","","N","","","Z0T5","9275@@Z0T5@@","9275","APPLE CTO SYSTEMS","","50","EA","4122","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.9GHZ I7 16GB 2GB 2TB SILVER","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0619","US01@@7Y0619","9500","10","7Y0619","","","","","","","","N","","","Z0T5","9275@@Z0T5@@","9275","APPLE CTO SYSTEMS","","50","EA","3217","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.6GHZ I7 16GB 4GB 1TB SILVER","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0606","US01@@7Y0606","9500","10","7Y0606","","","","","","","","N","","","Z0SG","9275@@Z0SG@@","9275","APPLE CTO SYSTEMS","","50","EA","3820","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.6GHZ I7 16GB 2GB 2TB SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0571","US01@@7Y0571","9500","10","7Y0571","","","","","","","","N","","","Z0TV","9275@@Z0TV@@","9275","APPLE CTO SYSTEMS","","50","EA","2774","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN TOUCH BAR","CTO MACBOOK PRO 13IN TOUCH BAR 3.1GHZ I5 16GB 1TB SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:16","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7Y0640","US01@@7Y0640","9500","10","7Y0640","","","","","","","","N","","","Z0SH","9275@@Z0SH@@","9275","APPLE CTO SYSTEMS","","50","EA","3519","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 15IN TOUCH BAR","CTO MACBOOK PRO 15IN TOUCH BAR 2.9GHZ I7 16GB 4GB 1TB SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@50@@EA","","","","","","Y","1","3/16/2017 8:17","1/18/2018 17:39","0","1","","","","","","0","N",""
